gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,352,7168,384,ck,15,0,6.8424,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,283.2,1159.53,0.0007
gfx950,256,352,7168,3072,asm,28,1,19.9287,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,777.88,1412.42,0.0
gfx950,256,352,7168,7168,asm,4,1,38.5304,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,938.78,1529.95,0.0
gfx950,256,352,7168,16384,asm,32,1,78.4826,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1053.46,1634.17,0.0
gfx950,256,352,65536,1536,ck,13,0,65.9397,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1074.72,2234.49,0.0
gfx950,256,354,1536,7168,asm,27,4,17.0958,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,455.97,856.06,0.0018
gfx950,256,354,7168,21504,asm,32,1,101.6573,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1073.52,1641.08,0.0
gfx950,256,360,1536,7168,asm,27,4,17.929,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,442.15,819.7,0.0016
gfx950,256,360,7168,21504,asm,32,1,102.5813,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1081.89,1628.4,0.0
gfx950,256,366,1536,7168,asm,45,6,17.7862,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,453.12,829.74,0.0045
gfx950,256,366,7168,21504,asm,32,1,105.4358,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1070.14,1586.35,0.0
gfx950,256,372,1536,7168,asm,27,4,18.4129,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,444.88,804.83,0.0016
gfx950,256,372,7168,21504,asm,32,1,106.6398,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1075.4,1570.46,0.0
gfx950,256,378,1536,7168,asm,27,4,18.3272,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,454.17,811.95,0.0019
gfx950,256,378,7168,21504,asm,32,1,105.6702,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1102.77,1586.9,0.0
gfx950,256,384,768,7168,ck,7,0,17.5131,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,241.41,505.19,0.0
gfx950,256,384,2048,7168,ck,12,0,20.0287,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,562.91,948.91,0.0
gfx950,256,384,6144,7168,asm,24,1,34.5225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,979.73,1492.11,0.0
gfx950,256,384,7168,384,ck,9,0,6.5405,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,323.21,1285.07,0.0
gfx950,256,384,7168,3072,asm,28,1,19.3973,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,871.84,1479.83,0.0
gfx950,256,384,7168,7168,asm,4,1,40.1326,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,983.24,1486.02,0.0
gfx950,256,384,7168,16384,asm,32,1,77.9566,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1156.98,1657.81,0.0
gfx950,256,384,65536,1536,ck,13,0,67.7869,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1140.48,2236.2,0.0
gfx950,256,416,768,7168,ck,7,0,17.9933,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,254.55,507.18,0.0
gfx950,256,416,2048,7168,asm,34,3,21.9182,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,557.25,883.55,0.0004
gfx950,256,416,6144,7168,asm,32,1,39.9528,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,917.12,1304.89,0.0
gfx950,256,416,7168,384,ck,9,0,7.7057,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,297.19,1151.88,0.0
gfx950,256,416,7168,768,flydsl,56,0,10.3724,flydsl_blockscale_bpreshuffle_32x128x128_sbk128_0x1x0x8x0,441.57,1136.51,0.0
gfx950,256,416,7168,3072,ck,14,0,23.3761,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,783.74,1251.78,0.0001
gfx950,256,416,7168,7168,asm,5,1,47.1144,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,907.33,1280.41,0.0
gfx950,256,416,7168,16384,asm,40,1,94.9783,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1028.77,1371.05,0.0
gfx950,256,416,65536,1536,ck,13,0,76.6538,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1092.6,2032.88,0.0
gfx950,256,448,768,7168,ck,7,0,17.7769,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,277.47,529.02,0.0
gfx950,256,448,2048,7168,ck,17,0,21.426,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,613.9,920.67,0.0
gfx950,256,448,6144,7168,asm,32,1,38.5212,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1024.37,1369.54,0.0
gfx950,256,448,7168,384,ck,9,0,7.8193,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,315.41,1195.38,0.0
gfx950,256,448,7168,768,flydsl,58,0,10.517,flydsl_blockscale_bpreshuffle_64x128x128_sbk128_0x1x0x8x0,469.0,1166.84,0.0
gfx950,256,448,7168,3072,ck,14,0,23.9363,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,824.27,1245.76,0.0001
gfx950,256,448,7168,7168,ck,14,0,46.9169,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,981.24,1300.47,0.0001
gfx950,256,448,7168,16384,ck,14,0,99.1679,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1061.1,1323.04,0.0001
gfx950,256,448,65536,1536,ck,13,0,77.5902,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1162.44,2063.04,0.0
gfx950,256,480,768,7168,ck,12,0,18.4399,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,286.6,525.11,0.0
gfx950,256,480,2048,7168,asm,17,2,20.811,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,677.18,965.2,0.0
gfx950,256,480,6144,7168,asm,32,1,41.5772,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1016.87,1283.85,0.0
gfx950,256,480,7168,384,ck,14,0,8.1762,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,323.18,1200.82,0.0
gfx950,256,480,7168,768,flydsl,403,0,11.183,flydsl_blockscale_bpreshuffle_32x256x128_sbk128_1x1x2x8x0,472.58,1140.57,0.0
gfx950,256,480,7168,3072,ck,14,0,24.0859,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,877.66,1261.15,0.0001
gfx950,256,480,7168,7168,ck,14,0,48.4232,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1018.62,1274.23,0.0001
gfx950,256,480,7168,16384,asm,40,1,99.9895,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1127.55,1322.0,0.0
gfx950,256,480,65536,1536,ck,13,0,83.7332,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1154.1,1962.37,0.0
gfx950,256,496,7168,7168,asm,5,1,48.0662,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1060.4,1290.85,0.0
gfx950,256,512,768,7168,ck,12,0,18.4448,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,305.62,540.07,0.0
gfx950,256,512,1536,7168,asm,26,3,20.7943,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,542.18,781.6,0.0005
gfx950,256,512,2048,7168,ck,17,0,21.5067,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,698.96,950.74,0.0082
gfx950,256,512,6144,7168,asm,5,1,46.5162,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,969.49,1160.92,0.0
gfx950,256,512,7168,384,ck,14,0,7.8651,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,358.36,1308.2,0.0
gfx950,256,512,7168,768,flydsl,130,0,10.877,flydsl_blockscale_bpreshuffle_64x128x128_sbk128_1x1x0x8x0,518.26,1217.09,0.0
gfx950,256,512,7168,3072,ck,14,0,24.1192,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,934.88,1282.5,0.0002
gfx950,256,512,7168,7168,ck,13,0,48.9252,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1075.38,1275.22,0.0
gfx950,256,512,7168,16384,asm,5,1,96.5082,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1246.1,1379.87,0.0
gfx950,256,512,7168,21504,asm,5,1,122.4033,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1289.51,1409.2,0.0
gfx950,256,512,8192,1536,asm,5,1,16.2696,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,791.96,1337.34,0.0
gfx950,256,512,65536,1536,flydsl,412,0,86.4327,flydsl_blockscale_bpreshuffle_64x256x128_sbk128_1x1x2x8x1,1192.6,1950.17,0.0
gfx950,256,544,768,7168,ck,12,0,18.4836,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,324.04,554.0,0.0
gfx950,256,544,2048,7168,asm,1,1,28.3354,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,563.67,734.34,0.0
gfx950,256,544,6144,7168,asm,40,1,48.086,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,996.46,1135.97,0.0
gfx950,256,544,7168,384,ck,9,0,8.3895,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,356.96,1282.58,0.0
gfx950,256,544,7168,768,flydsl,129,0,11.3486,flydsl_blockscale_bpreshuffle_32x256x128_sbk128_1x1x0x8x0,527.77,1209.1,0.0
gfx950,256,544,7168,3072,ck,14,0,25.4623,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,940.92,1236.73,0.0001
gfx950,256,544,7168,7168,ck,14,0,51.3141,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1089.4,1229.26,0.0001
gfx950,256,544,7168,16384,ck,14,0,107.4367,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1189.31,1248.66,0.0
gfx950,256,544,65536,1536,ck,13,0,96.6316,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1133.39,1788.26,0.0
gfx950,256,576,768,7168,ck,7,0,18.5259,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,342.32,567.77,0.0
gfx950,256,576,2048,7168,asm,1,1,28.1725,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,600.28,751.38,0.0
gfx950,256,576,6144,7168,ck,14,0,48.4454,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1047.25,1140.39,0.0001
gfx950,256,576,7168,384,ck,13,0,8.9716,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,353.44,1251.86,0.0
gfx950,256,576,7168,768,flydsl,410,0,11.4062,flydsl_blockscale_bpreshuffle_32x256x128_sbk128_1x1x2x8x1,555.99,1245.37,0.0
gfx950,256,576,7168,3072,ck,14,0,24.9911,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1015.05,1282.34,0.0002
gfx950,256,576,7168,7168,ck,14,0,50.4894,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1172.33,1262.97,0.0001
gfx950,256,576,7168,16384,ck,14,0,104.4563,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1295.2,1293.7,0.0
gfx950,256,576,65536,1536,ck,13,0,99.5671,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1164.68,1778.15,0.0
gfx950,256,608,768,7168,ck,12,0,18.8067,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,355.94,574.11,0.0
gfx950,256,608,2048,7168,asm,1,1,28.4078,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,628.38,757.84,0.0
gfx950,256,608,6144,7168,ck,14,0,50.0905,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1069.12,1115.37,0.0001
gfx950,256,608,7168,384,ck,10,0,9.8199,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,340.84,1191.69,0.0014
gfx950,256,608,7168,3072,ck,14,0,31.0992,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,861.0,1048.39,0.0001
gfx950,256,608,7168,7168,ck,14,0,62.2214,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1004.13,1035.89,0.0001
gfx950,256,608,7168,16384,asm,24,1,129.2325,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1105.04,1053.28,0.0
gfx950,256,608,65536,1536,ck,13,0,102.9427,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1189.07,1761.07,0.0
gfx950,256,640,768,7168,ck,12,0,18.7839,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,375.13,589.63,0.0
gfx950,256,640,2048,7168,asm,1,1,28.3564,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,662.65,771.93,0.0
gfx950,256,640,6144,7168,asm,40,1,49.8385,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1131.08,1133.5,0.0
gfx950,256,640,7168,384,ck,10,0,9.9283,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,354.87,1226.12,0.0012
gfx950,256,640,7168,3072,ck,14,0,31.3519,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,899.01,1057.71,0.0002
gfx950,256,640,7168,7168,ck,14,0,62.2407,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1056.65,1046.63,0.0001
gfx950,256,640,7168,16384,ck,14,0,129.4033,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1161.67,1059.49,0.0
gfx950,256,640,65536,1536,ck,13,0,107.4219,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1199.47,1727.14,0.0
gfx950,256,672,768,7168,ck,12,0,18.8503,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,392.5,602.33,0.0
gfx950,256,672,2048,7168,asm,1,1,28.8011,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,685.04,772.52,0.0
gfx950,256,672,6144,7168,ck,13,0,61.9257,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,955.82,922.31,0.0
gfx950,256,672,7168,384,ck,9,0,9.8369,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,376.07,1285.4,0.0
gfx950,256,672,7168,768,ck,9,0,14.1652,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,522.32,1105.17,0.0
gfx950,256,672,7168,3072,ck,14,0,31.6323,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,935.59,1065.94,0.0001
gfx950,256,672,7168,7168,ck,13,0,65.2683,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1058.02,1008.62,0.0
gfx950,256,672,7168,16384,asm,24,1,133.3989,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1183.22,1035.12,0.0
gfx950,256,672,65536,1536,ck,13,0,114.1332,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1185.38,1662.76,0.0
gfx950,256,704,768,7168,ck,12,0,19.5508,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,396.46,595.0,0.0
gfx950,256,704,2048,7168,asm,1,1,28.6853,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,720.56,788.21,0.0
gfx950,256,704,6144,7168,ck,13,0,61.0642,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1015.47,945.52,0.0
gfx950,256,704,7168,384,ck,9,0,9.789,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,395.91,1339.81,0.0
gfx950,256,704,7168,3072,ck,14,0,31.5824,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,981.7,1085.27,0.0002
gfx950,256,704,7168,7168,ck,13,0,64.8418,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1115.69,1025.87,0.0
gfx950,256,704,7168,16384,asm,24,1,135.3313,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1221.86,1027.61,0.0
gfx950,256,704,65536,1536,ck,13,0,113.2512,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1251.5,1713.18,0.0
gfx950,256,720,7168,7168,asm,3,1,68.6748,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1077.36,973.62,0.0
gfx950,256,736,768,7168,ck,12,0,20.0064,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,405.04,595.37,0.0
gfx950,256,736,2048,7168,asm,1,1,29.6191,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,729.56,775.53,0.0
gfx950,256,736,6144,7168,ck,13,0,62.3918,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1039.03,935.38,0.0
gfx950,256,736,7168,384,ck,9,1,11.2632,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,359.73,1206.27,0.0
gfx950,256,736,7168,3072,ck,14,0,32.7148,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,990.79,1064.73,0.0002
gfx950,256,736,7168,7168,ck,13,0,67.6229,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1118.43,993.85,0.0
gfx950,256,736,7168,16384,ck,13,0,138.4289,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1248.82,1011.71,0.0
gfx950,256,736,65536,1536,ck,13,0,113.275,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1308.11,1750.28,0.0
gfx950,256,768,768,7168,ck,12,0,19.2396,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,439.5,633.57,0.0
gfx950,256,768,1536,7168,asm,25,2,25.2511,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,669.73,747.47,0.0
gfx950,256,768,2048,7168,asm,33,2,29.3583,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,768.05,794.69,0.0
gfx950,256,768,6144,7168,flydsl8w,114,0,55.958,flydsl8w_blockscale_bpreshuffle_128x256_wpe2_xcd0_ps0,1208.87,1054.05,0.0
gfx950,256,768,7168,384,ck,14,0,10.633,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,397.62,1322.06,0.0
gfx950,256,768,7168,3072,ck,14,0,32.7584,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1032.49,1080.32,0.0002
gfx950,256,768,7168,7168,ck,13,0,64.1411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1230.41,1058.53,0.0
gfx950,256,768,7168,16384,flydsl8w,114,0,123.2906,flydsl8w_blockscale_bpreshuffle_128x256_wpe2_xcd0_ps0,1463.12,1143.91,0.0
gfx950,256,768,7168,21504,ck,13,0,167.806,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1410.92,1082.59,0.0
gfx950,256,768,8192,1536,ck,14,0,21.454,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,900.87,1228.0,0.0002
gfx950,256,768,65536,1536,ck,13,0,117.568,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1315.14,1722.46,0.0
gfx950,256,800,768,7168,ck,12,0,19.6412,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,448.45,634.8,0.0
gfx950,256,800,2048,7168,asm,2,1,29.7216,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,790.27,797.11,0.0
gfx950,256,800,6144,7168,ck,13,0,66.1904,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1064.57,900.51,0.0
gfx950,256,800,7168,384,ck,9,0,10.783,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,408.42,1347.35,0.0
gfx950,256,800,7168,768,flydsl,346,0,15.0934,flydsl_blockscale_bpreshuffle_32x256x128_sbk128_0x1x2x8x1,583.57,1165.29,0.0
gfx950,256,800,7168,3072,ck,13,0,33.2583,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1059.35,1080.83,0.0
